age,work-class,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
0-80,Government,156292,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,166497,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,>50K
0-80,Government,82393,Below higher education,any,Spouse not present,Non technical,Not-in-family,Asian-Pac-Islander,Any,0,1590,0-80,North America,<=50K
0-80,Government,348986,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,212780,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,167816,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,25864,Below higher education,any,Spouse not present,Non technical,Not-in-family,Amer-Indian-Eskimo,Any,0,0,0-80,North America,<=50K
0-80,Government,389147,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,68830,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,32778,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,186601,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,154493,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,39643,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,154675,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,308498,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,196308,Below higher education,any,Spouse not present,Non technical,Not-in-family,Amer-Indian-Eskimo,Any,0,0,0-80,North America,<=50K
0-80,Government,114508,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,380127,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,214985,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,109705,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,185057,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,255406,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,314007,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,29324,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,167298,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,198277,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,153890,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,2009,0,0-80,North America,<=50K
0-80,Government,124244,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,325573,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,281074,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,1092,0-80,North America,<=50K
0-80,Government,193720,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,82783,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,113324,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,404023,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,10520,0,0-80,North America,>50K
0-80,Government,192323,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,328606,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,44172,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,159165,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,229110,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,35406,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,190561,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,154117,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,>50K
0-80,Government,149386,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Government,156649,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,164775,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,>50K
0-80,Government,203849,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,103153,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,1411,0-80,North America,<=50K
0-80,Government,38795,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,167474,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,218678,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,550848,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,180985,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,99999,0,0-80,North America,>50K
0-80,Government,264457,Below higher education,any,Spouse present,Non technical,Spouse,Black,Any,0,0,0-80,North America,<=50K
0-80,Government,122850,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,84616,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,30559,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,116677,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,142547,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,148153,Below higher education,any,Spouse present,Non technical,Spouse,Asian-Pac-Islander,Any,0,0,0-80,North America,<=50K
0-80,Government,142573,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,196348,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,298717,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,216013,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,207066,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,146949,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,345712,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,281590,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,15024,0,0-80,North America,>50K
0-80,Government,110510,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,186888,Below higher education,any,Spouse present,Non technical,Spouse,Black,Any,0,0,0-80,North America,>50K
0-80,Government,50567,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,23789,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,387844,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,50459,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,48433,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,30731,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,7298,0,0-80,North America,>50K
0-80,Government,41161,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,233865,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,217775,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,7298,0,0-80,North America,>50K
0-80,Government,98361,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,237379,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,3471,0,0-80,North America,<=50K
0-80,Government,141058,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,20676,Below higher education,any,Spouse present,Non technical,Spouse,Amer-Indian-Eskimo,Any,0,0,0-80,North America,<=50K
0-80,Government,167065,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,391926,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,83411,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,254949,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,202682,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,254949,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,153064,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,5178,0,0-80,North America,>50K
0-80,Government,176731,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,47392,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,166863,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,24790,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,204397,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,219266,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,207120,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,176904,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,29887,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,72436,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,132055,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,1825,0-80,North America,>50K
0-80,Government,96524,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,>50K
0-80,Government,195385,Below higher education,any,Spouse present,Non technical,Spouse,Amer-Indian-Eskimo,Any,0,0,0-80,North America,<=50K
0-80,Government,231725,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,75235,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,5178,0,0-80,North America,>50K
0-80,Government,34640,Below higher education,any,Spouse present,Non technical,Spouse,Other,Any,0,1887,0-80,North America,>50K
0-80,Government,138634,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,136823,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,86590,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,144608,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,493862,Below higher education,any,Spouse present,Non technical,Spouse,Black,Any,7298,0,0-80,North America,>50K
0-80,Government,197288,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,0,0,0-80,North America,<=50K
0-80,Government,259762,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,2290,0,0-80,North America,<=50K
0-80,Government,179285,Below higher education,any,Spouse present,Non technical,Spouse,White,Any,3432,0,0-80,North America,<=50K
0-80,Non-government,230484,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,220562,Below higher education,any,Spouse not present,Non technical,Not-in-family,Other,Any,0,0,0-80,North America,<=50K
0-80,Non-government,369825,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,190511,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,2176,0,0-80,North America,<=50K
0-80,Non-government,275369,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,201729,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,221955,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,120672,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,210438,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,460437,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,268147,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,201155,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,215495,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,206253,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,308205,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,23778,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,179462,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,479765,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,117816,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,483822,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,50837,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,226267,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,419146,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,54334,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,208358,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,4650,0,0-80,North America,<=50K
0-80,Non-government,157747,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,312966,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,235853,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,261677,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,111567,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,>50K
0-80,Non-government,221955,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,215150,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,446654,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,341102,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,142791,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,1602,0-80,North America,<=50K
0-80,Non-government,192806,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,217971,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,295520,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,215944,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,254516,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,117605,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,210731,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,151210,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,364832,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,598606,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,166857,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,188199,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,261334,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,274475,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,176732,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,151474,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,585361,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,359766,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,57970,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,326232,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,196610,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,6097,0,0-80,North America,>50K
0-80,Non-government,70754,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,242564,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,2205,0-80,North America,<=50K
0-80,Non-government,182715,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,241832,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,173924,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,>50K
0-80,Non-government,191417,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,243436,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,329783,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,156736,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,98995,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,369677,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,117549,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,156822,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,1762,0-80,North America,<=50K
0-80,Non-government,190027,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,353628,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,95654,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,185394,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,211391,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,309504,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,40829,Below higher education,any,Spouse not present,Non technical,Not-in-family,Amer-Indian-Eskimo,Any,0,0,0-80,North America,<=50K
0-80,Non-government,186221,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,123343,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,267965,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,197748,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,334366,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,260594,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,225507,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,227178,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,187052,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,311194,Below higher education,any,Spouse not present,Non technical,Not-in-family,Black,Any,0,0,0-80,North America,<=50K
0-80,Non-government,504725,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,206506,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,74539,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,160758,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,245628,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,115443,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,204018,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,238917,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,181020,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,167476,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
0-80,Non-government,526968,Below higher education,any,Spouse not present,Non technical,Not-in-family,White,Any,0,0,0-80,North America,<=50K
