age,work-class,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitical-gain,capital-loss,hours-per-week,native-country,income
0-40,Any,305498,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,205829,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,56986,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,150817,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,140117,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,150262,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,171236,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,198087,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,175789,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,127366,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,163836,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,216137,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,48404,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,75333,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,123856,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,218124,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,193158,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,24395,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,108402,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,691830,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,152855,Below higher education,0-10,Spouse not present,Non technical,In-family,Other,Female,0,0,0-80,North America,<=50K
0-40,Any,270502,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,27780,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,314422,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,198614,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,127827,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,132636,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,87523,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,209949,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,1602,0-80,North America,<=50K
0-40,Any,260797,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,222618,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,177648,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,227886,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,413557,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,187346,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,195411,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,189257,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,375515,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,95799,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,141040,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,202091,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,176178,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,278915,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,48458,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,1669,0-80,North America,<=50K
0-40,Any,150106,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,184016,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,201613,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,169583,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,108909,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,344492,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,277530,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,99219,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,651396,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,1594,0-80,North America,<=50K
0-40,Any,234640,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,168693,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,292303,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,213719,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,228265,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,27920,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,311795,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,173611,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,195805,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,154165,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,29083,Below higher education,0-10,Spouse not present,Non technical,In-family,Amer-Indian-Eskimo,Female,0,0,0-80,North America,<=50K
0-40,Any,67187,Below higher education,0-10,Spouse not present,Non technical,In-family,Amer-Indian-Eskimo,Female,0,0,0-80,North America,<=50K
0-40,Any,166585,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,378707,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,276540,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,210574,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,170455,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,216010,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,297380,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,89813,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,452283,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,240686,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,205726,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,124589,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,173585,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,146329,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,83671,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,153035,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,51939,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,184198,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,118792,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,198146,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,193166,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,185551,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,266255,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,353524,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,1831,0,0-80,North America,<=50K
0-40,Any,101345,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,236592,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,198606,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,184277,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,204226,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,178953,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,294029,Below higher education,0-10,Spouse not present,Non technical,In-family,Other,Female,0,0,0-80,North America,<=50K
0-40,Any,153021,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,134886,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,157131,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,118535,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,162840,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,167658,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,225811,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,123335,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,347322,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,280603,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,404868,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,1602,0-80,North America,<=50K
0-40,Any,321031,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,98005,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,197714,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,169583,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,175083,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,108273,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,157131,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,442131,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,478380,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,138917,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,317702,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,156084,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,196119,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,36877,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,452406,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,168981,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,206599,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,401198,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,247779,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,110554,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,55284,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,147069,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,221661,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,157131,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,314894,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,217342,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,204172,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,177629,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,166153,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,197130,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,345285,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,189924,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,251923,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,128538,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,110142,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,205218,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,67187,Below higher education,0-10,Spouse not present,Non technical,In-family,Amer-Indian-Eskimo,Female,0,0,0-80,North America,<=50K
0-40,Any,231562,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,210311,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,94196,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,36882,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,171067,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,103064,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,217743,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,24090,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,267471,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,180039,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,109928,Below higher education,0-10,Spouse not present,Non technical,In-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,41381,Below higher education,0-10,Spouse not present,Non technical,In-family,White,Female,0,1602,0-80,North America,<=50K
0-40,Any,253814,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,200381,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,481060,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,241951,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,84179,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,82804,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,Black,Female,0,0,0-80,North America,<=50K
0-40,Any,136721,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,0,0,0-80,North America,<=50K
0-40,Any,211046,Below higher education,0-10,Spouse not present,Non technical,Not-in-family,White,Female,2463,0,0-80,North America,<=50K
